unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,vehicle_type,closed_date,resolution_description,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date,taxi_company_borough
65458292,2025-07-05T01:47:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,46-10 70 STREET,70 STREET,QUEENS BOULEVARD,47 AVENUE,QUEENS BOULEVARD,47 AVENUE,ADDRESS,WOODSIDE,70 STREET,In Progress,,02 QUEENS,4024327502,QUEENS,1013565,208755,ONLINE,Unspecified,QUEENS,40.739612293736926,-73.89421397800916,"{'latitude': '40.739612293736926', 'longitude': '-73.89421397800916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787,53,3,34,66,66,,,,,,,,,,,
65462763,2025-07-05T01:47:15.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,1037 NOSTRAND AVENUE,NOSTRAND AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,In Progress,2025-07-05T02:13:03.000,09 BROOKLYN,3013210006,BROOKLYN,997883,180797,ONLINE,Unspecified,BROOKLYN,40.66291222440815,-73.95086057373497,"{'latitude': '40.66291222440815', 'longitude': '-73.95086057373497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,44,,,,,,,,,,,
65465905,2025-07-05T01:47:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1481 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,In Progress,2025-07-05T02:00:30.000,03 BRONX,2029020036,BRONX,1010934,244328,ONLINE,Unspecified,BRONX,40.83725890119578,-73.90356687170548,"{'latitude': '40.83725890119578', 'longitude': '-73.90356687170548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,,,,,,,,,,,
65467494,2025-07-05T01:46:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1565 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,ADDRESS,BRONX,TOWNSEND AVENUE,In Progress,2025-07-05T01:58:16.000,04 BRONX,2028460041,BRONX,1007972,246572,PHONE,Unspecified,BRONX,40.84342647770325,-73.91426327900784,"{'latitude': '40.84342647770325', 'longitude': '-73.91426327900784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,29,27,27,,,,,,,,,,,
65465984,2025-07-05T01:46:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,601 WEST  190 STREET,WEST  190 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,In Progress,2025-07-05T02:17:54.000,12 MANHATTAN,1021690053,MANHATTAN,1003663,250782,MOBILE,Unspecified,MANHATTAN,40.854992204324,-73.92982479121241,"{'latitude': '40.854992204324', 'longitude': '-73.92982479121241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,,,,,,,,,,,
65462843,2025-07-05T01:46:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,130 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,In Progress,2025-07-05T01:57:57.000,04 BRONX,2028400054,BRONX,1007495,244584,MOBILE,Unspecified,BRONX,40.837971268195446,-73.91599415528718,"{'latitude': '40.837971268195446', 'longitude': '-73.91599415528718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,,,,,,,,,,
65459792,2025-07-05T01:46:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,235 EAST  113 STREET,EAST  113 STREET,DEAD END,2 AVENUE,DEAD END,2 AVENUE,ADDRESS,NEW YORK,EAST  113 STREET,In Progress,,11 MANHATTAN,1016620001,MANHATTAN,1000837,229096,MOBILE,Unspecified,MANHATTAN,40.79547607807841,-73.9400939827382,"{'latitude': '40.79547607807841', 'longitude': '-73.9400939827382', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,,,,,,,,,,,
65457866,2025-07-05T01:46:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,915 EAST  179 STREET,EAST  179 STREET,HONEYWELL AVENUE,DALY AVENUE,HONEYWELL AVENUE,DALY AVENUE,ADDRESS,BRONX,EAST  179 STREET,Closed,2025-07-05T01:48:55.000,06 BRONX,2031220067,BRONX,1016681,246634,PHONE,Unspecified,BRONX,40.84356895880117,-73.88278669843373,"{'latitude': '40.843568958801164', 'longitude': '-73.88278669843373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,43,31,31,,2025-07-05T01:48:53.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65467496,2025-07-05T01:46:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,380 LEXINGTON AVENUE,LEXINGTON AVENUE,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,LEXINGTON AVENUE,In Progress,2025-07-05T02:09:53.000,03 BROOKLYN,3018040010,BROOKLYN,999152,190013,MOBILE,Unspecified,BROOKLYN,40.68820601808772,-73.94626615463785,"{'latitude': '40.68820601808772', 'longitude': '-73.94626615463785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,51,,,,,,,,,,,
65461265,2025-07-05T01:46:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1439 UNIVERSITY AVENUE,UNIVERSITY AVENUE,MERRIAM AVENUE,BOSCOBEL PLACE,MERRIAM AVENUE,BOSCOBEL PLACE,ADDRESS,BRONX,UNIVERSITY AVENUE,In Progress,2025-07-05T01:53:10.000,04 BRONX,2025370036,BRONX,1005204,246708,ONLINE,Unspecified,BRONX,40.8438067598888,-73.92426703234717,"{'latitude': '40.8438067598888', 'longitude': '-73.92426703234717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,,,,,,,,,,
65467497,2025-07-05T01:46:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,NAPLES TERRACE,KINGSBRIDGE AVENUE,NAPLES TERRACE,INTERSECTION,,,In Progress,2025-07-05T02:30:55.000,08 BRONX,,BRONX,1010210,259998,PHONE,Unspecified,BRONX,40.88027048101973,-73.90612263875761,"{'latitude': '40.88027048101973', 'longitude': '-73.90612263875761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272,48,5,40,33,33,,,,,,,,,,,
65464367,2025-07-05T01:46:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11357,156-10 CRYDERS LANE,CRYDERS LANE,156 STREET,157 STREET,156 STREET,157 STREET,ADDRESS,WHITESTONE,CRYDERS LANE,In Progress,2025-07-05T02:37:55.000,07 QUEENS,4045660078,QUEENS,1038024,226152,ONLINE,Unspecified,QUEENS,40.78724756212938,-73.80581235720835,"{'latitude': '40.78724756212938', 'longitude': '-73.80581235720835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14192,22,3,20,67,67,,,,,,,,,,,
65462768,2025-07-05T01:46:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1101 VIRGINIA AVENUE,VIRGINIA AVENUE,WATSON AVENUE,HAVILAND AVENUE,WATSON AVENUE,HAVILAND AVENUE,ADDRESS,BRONX,VIRGINIA AVENUE,In Progress,2025-07-05T02:15:49.000,09 BRONX,2037590073,BRONX,1023084,241208,ONLINE,Unspecified,BRONX,40.82865034022712,-73.8596761939183,"{'latitude': '40.828650340227114', 'longitude': '-73.8596761939183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610,58,5,31,26,26,,,,,,,,,,,
65465936,2025-07-05T01:46:01.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,13-14 GIPSON STREET,GIPSON STREET,MOTT AVENUE,JAYDEE COURT,MOTT AVENUE,JAYDEE COURT,ADDRESS,FAR ROCKAWAY,GIPSON STREET,In Progress,2025-07-05T02:20:54.000,14 QUEENS,4156630018,QUEENS,1051280,160327,PHONE,Unspecified,QUEENS,40.606483408970696,-73.75859783507607,"{'latitude': '40.606483408970696', 'longitude': '-73.75859783507607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20529,51,3,47,59,59,,,,,,,,,,,
65467470,2025-07-05T01:45:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11223,1675 WEST    2 STREET,WEST    2 STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,WEST    2 STREET,In Progress,2025-07-05T01:58:50.000,11 BROOKLYN,3066300051,BROOKLYN,991016,160439,ONLINE,Unspecified,BROOKLYN,40.60704175607479,-73.97563272174293,"{'latitude': '40.607041756074786', 'longitude': '-73.97563272174293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183,1,2,18,37,37,,,,,,,,,,,
65469045,2025-07-05T01:45:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1883 WOODBINE STREET,WOODBINE STREET,MYRTLE AVENUE LINE,WOODWARD AVENUE,MYRTLE AVENUE LINE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,WOODBINE STREET,In Progress,,05 QUEENS,4034690049,QUEENS,1010526,195800,ONLINE,Unspecified,QUEENS,40.704063520722165,-73.90523107211848,"{'latitude': '40.704063520722165', 'longitude': '-73.90523107211848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62,62,,,,,,,,,,,
65459799,2025-07-05T01:45:32.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11372,35-56 80 STREET,80 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,80 STREET,In Progress,2025-07-05T01:55:57.000,03 QUEENS,,QUEENS,1015702,212984,MOBILE,Unspecified,QUEENS,40.75121248787633,-73.88648263806775,"{'latitude': '40.75121248787633', 'longitude': '-73.88648263806775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783,65,3,5,73,73,Car,,,,,,,,,,
65457978,2025-07-05T01:45:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,256 EAST  112 STREET,EAST  112 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  112 STREET,Closed,2025-07-05T01:46:53.000,11 MANHATTAN,1016610028,MANHATTAN,1000704,228869,MOBILE,Unspecified,MANHATTAN,40.79485327337812,-73.94057488483286,"{'latitude': '40.794853273378116', 'longitude': '-73.94057488483286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,,2025-07-05T01:46:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65465314,2025-07-05T01:45:10.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10027,18 MT MORRIS PARK WEST,MT MORRIS PARK WEST,WEST  121 STREET,WEST  122 STREET,WEST  121 STREET,WEST  122 STREET,ADDRESS,NEW YORK,MOUNT MORRIS PARK WEST,Closed,2025-07-05T01:49:30.000,11 MANHATTAN,1017190001,MANHATTAN,999341,232509,ONLINE,Marcus Garvey Park,MANHATTAN,40.80484651053699,-73.94548930106254,"{'latitude': '40.80484651053699', 'longitude': '-73.94548930106254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,18,4,36,18,18,,2025-07-05T01:49:25.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65469081,2025-07-05T01:45:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11211,364 SOUTH    4 STREET,SOUTH    4 STREET,KEAP STREET,HOOPER STREET,KEAP STREET,HOOPER STREET,ADDRESS,BROOKLYN,SOUTH    4 STREET,In Progress,2025-07-05T02:09:10.000,01 BROOKLYN,3024500022,BROOKLYN,997122,197395,ONLINE,Unspecified,BROOKLYN,40.708471069583375,-73.95357184818346,"{'latitude': '40.708471069583375', 'longitude': '-73.95357184818346', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,30,56,56,,,,,,,,,,,
65458310,2025-07-05T01:45:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11429,225-25 MURDOCK AVENUE,MURDOCK AVENUE,225 STREET,227 STREET,225 STREET,227 STREET,ADDRESS,QUEENS VILLAGE,MURDOCK AVENUE,In Progress,2025-07-05T02:01:32.000,13 QUEENS,4112260038,QUEENS,1058559,195570,ONLINE,Unspecified,QUEENS,40.703159227192494,-73.73199503925512,"{'latitude': '40.703159227192494', 'longitude': '-73.73199503925512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24338,63,3,6,63,63,,,,,,,,,,,
65464351,2025-07-05T01:45:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11218,1245 36 STREET,36 STREET,TEHAMA STREET,CLARA STREET,TEHAMA STREET,CLARA STREET,ADDRESS,BROOKLYN,36 STREET,In Progress,2025-07-05T01:56:53.000,12 BROOKLYN,3053080041,BROOKLYN,988248,173500,ONLINE,Unspecified,BROOKLYN,40.64289314361715,-73.98559374499438,"{'latitude': '40.64289314361715', 'longitude': '-73.98559374499438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,39,,,,,,,,,,,
65464358,2025-07-05T01:44:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,212 SWINTON AVENUE,SWINTON AVENUE,COLLIS PLACE,HARDING AVENUE,COLLIS PLACE,HARDING AVENUE,ADDRESS,BRONX,SWINTON AVENUE,In Progress,2025-07-05T01:58:16.000,10 BRONX,2055920080,BRONX,1034313,236324,MOBILE,Unspecified,BRONX,40.81518866017329,-73.81913756756303,"{'latitude': '40.81518866017329', 'longitude': '-73.81913756756303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,,,,,,,,,,,
65469026,2025-07-05T01:44:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11415,84-10 130 STREET,130 STREET,KEW GARDENS ROAD,HILLSIDE AVENUE,KEW GARDENS ROAD,HILLSIDE AVENUE,ADDRESS,KEW GARDENS,130 STREET,In Progress,,09 QUEENS,4092500015,QUEENS,1033341,196534,MOBILE,Unspecified,QUEENS,40.70598101261483,-73.8229396589915,"{'latitude': '40.70598101261483', 'longitude': '-73.8229396589915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24011,46,3,28,60,60,,,,,,,,,,,
65465985,2025-07-05T01:44:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11378,54-60 44 STREET,44 STREET,54 DRIVE,55 AVENUE,54 DRIVE,55 AVENUE,ADDRESS,MASPETH,44 STREET,In Progress,,02 QUEENS,4025240013,QUEENS,1005368,205390,PHONE,Unspecified,QUEENS,40.73039957348551,-73.92380419249615,"{'latitude': '40.730399573485506', 'longitude': '-73.92380419249615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,53,3,34,66,66,,,,,,,,,,,
65461276,2025-07-05T01:44:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,545 WEST  164 STREET,WEST  164 STREET,ST NICHOLAS AVENUE,BROADWAY,ST NICHOLAS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  164 STREET,In Progress,,12 MANHATTAN,1021220088,MANHATTAN,1000719,244562,PHONE,Unspecified,MANHATTAN,40.837926120665934,-73.94048220210388,"{'latitude': '40.837926120665934', 'longitude': '-73.94048220210388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,23,21,21,,,,,,,,,,,
65465585,2025-07-05T01:44:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,955 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,2025-07-05T01:50:42.000,04 BRONX,2025110072,BRONX,1003926,242216,ONLINE,Unspecified,BRONX,40.83148046700411,-73.92889921787773,"{'latitude': '40.83148046700411', 'longitude': '-73.92889921787773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,35,27,27,,2025-07-05T01:50:39.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464408,2025-07-05T01:44:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1759 JEROME AVENUE,JEROME AVENUE,EAST  175 STREET,WEST  176 STREET,EAST  175 STREET,WEST  176 STREET,ADDRESS,BRONX,JEROME AVENUE,In Progress,2025-07-05T02:33:52.000,05 BRONX,2028610074,BRONX,1008585,248293,MOBILE,Unspecified,BRONX,40.84814844652138,-73.91204151286445,"{'latitude': '40.84814844652138', 'longitude': '-73.91204151286445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,,,,,,,,,,
65459753,2025-07-05T01:44:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,126-10 109 AVENUE,109 AVENUE,126 STREET,127 STREET,126 STREET,127 STREET,ADDRESS,SOUTH OZONE PARK,109 AVENUE,In Progress,,10 QUEENS,4116070001,QUEENS,1035328,188548,PHONE,Unspecified,QUEENS,40.68405009640436,-73.81583356926451,"{'latitude': '40.684050096404356', 'longitude': '-73.81583356926451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,64,,,,,,,,,,,
65461271,2025-07-05T01:43:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,15 TROUTMAN STREET,TROUTMAN STREET,MYRTLE AVENUE,BUSHWICK AVENUE,MYRTLE AVENUE,BUSHWICK AVENUE,ADDRESS,BROOKLYN,TROUTMAN STREET,In Progress,2025-07-05T02:33:13.000,04 BROOKLYN,3031700039,BROOKLYN,1002664,193414,ONLINE,Unspecified,BROOKLYN,40.6975343642271,-73.93359324228432,"{'latitude': '40.6975343642271', 'longitude': '-73.93359324228432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53,53,,,,,,,,,,,
65462810,2025-07-05T01:43:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,570 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,STANLEY AVENUE,In Progress,2025-07-05T02:24:31.000,05 BROOKLYN,3043710001,BROOKLYN,1015457,178946,ONLINE,Unspecified,BROOKLYN,40.65778714130778,-73.88752463844138,"{'latitude': '40.65778714130778', 'longitude': '-73.88752463844138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,,,,,,,,,,,
65458283,2025-07-05T01:43:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2545 GRAND CONCOURSE,GRAND CONCOURSE,EAST FORDHAM ROAD,EAST  192 STREET,EAST FORDHAM ROAD,EAST  192 STREET,ADDRESS,BRONX,GRAND CONCOURSE,In Progress,2025-07-05T02:19:04.000,07 BRONX,2031670064,BRONX,1012909,253873,ONLINE,Unspecified,BRONX,40.86345089348126,-73.89638863815979,"{'latitude': '40.86345089348126', 'longitude': '-73.89638863815979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,34,,,,,,,,,,,
65469074,2025-07-05T01:43:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11229,3042 AVENUE V,AVENUE V,FORD STREET,COYLE STREET,FORD STREET,COYLE STREET,ADDRESS,BROOKLYN,AVENUE V,In Progress,2025-07-05T02:10:33.000,15 BROOKLYN,3073890001,BROOKLYN,1001769,157438,ONLINE,Unspecified,BROOKLYN,40.59878988925375,-73.93691433327626,"{'latitude': '40.59878988925375', 'longitude': '-73.93691433327626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,8,36,36,,,,,,,,,,,
65461238,2025-07-05T01:43:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,600 WEST  140 STREET,WEST  140 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  140 STREET,In Progress,2025-07-05T02:41:41.000,09 MANHATTAN,1020870097,MANHATTAN,997259,239250,ONLINE,Unspecified,MANHATTAN,40.82335198094788,-73.9529966948869,"{'latitude': '40.82335198094788', 'longitude': '-73.9529966948869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,,,,,,,,,,,
65459737,2025-07-05T01:43:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,400 VAN SICLEN AVENUE,VAN SICLEN AVENUE,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ADDRESS,BROOKLYN,VAN SICLEN AVENUE,In Progress,2025-07-05T02:07:16.000,05 BROOKLYN,3040410034,BROOKLYN,1014882,183305,ONLINE,Unspecified,BROOKLYN,40.66975362924329,-73.88957723016279,"{'latitude': '40.66975362924329', 'longitude': '-73.88957723016279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214,45,2,25,47,47,,,,,,,,,,,
